codice_univoco,data_ora_inizio_proiezione,data_ora_fine_proiezione,titolo_film,genere,regista,anno,durata_minuti,eta_minima,prezzo_biglietto,posti_prenotati
1dbeeadf-c872-4dad-b21c-b2783b37f1ed,2018-10-17 10:00:00,2018-10-17 12:05:00,Philadelphia,DRAMMATICO,Jonathan Demme,1993,125,12,7.5,0
32d4fa29-627e-4d8d-8b67-8d015c8a6213,2018-10-16 10:30:00,2018-10-16 12:15:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,7.0,0
cc306ff3-c16e-408b-84fa-f45268aa29bd,2018-10-15 16:00:00,2018-10-15 18:10:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,6.5,0
c897d26a-7969-4d6c-b6a3-f0430bfa733b,2018-10-15 13:30:00,2018-10-15 14:51:00,Toy Story,ANIMAZIONE,John Lasseter,1995,81,0,7.0,0
14b8a267-dc98-4f66-aad2-d9067e19633b,2018-10-15 10:30:00,2018-10-15 12:40:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,7.5,0
d0cbc36a-1adb-42b5-b7b6-e050e7fc8476,2018-10-14 18:00:00,2018-10-14 19:58:00,From Here to Eternity,DRAMMATICO,Fred Zinnemann,1953,118,12,8.5,0
7a8abf16-9523-4b51-8df3-d6711f848542,2018-10-14 15:30:00,2018-10-14 17:15:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,8.0,0
cb5643b7-8a4b-4aa6-98a3-329dd29dcc83,2018-10-14 13:00:00,2018-10-14 14:35:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,6.5,0
b8685916-8c5f-4ae0-86b6-db6ec13020f9,2018-10-14 10:00:00,2018-10-14 11:56:00,Barton Fink,COMMEDIA,Joel Coen,1991,116,0,7.0,0
087d59c7-b8a5-4f0c-bde3-b8c224f6e7ad,2018-10-13 19:30:00,2018-10-13 21:04:00,Days of Heaven,DRAMMATICO,Terrence Malick,1978,94,6,8.5,0
099d5d61-1878-41a6-93c7-8299fe0f4381,2018-10-13 16:30:00,2018-10-13 18:16:00,The Usual Suspects,CRIMINE,Bryan Singer,1995,106,12,8.0,0
26f6430b-f258-4f00-9476-76bd52cdeb32,2018-10-13 13:00:00,2018-10-13 15:40:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,8.0,0
070995b5-1ab6-4f25-93e1-4815931ee8bd,2018-10-13 10:00:00,2018-10-13 11:53:00,Il conformista,DRAMMATICO,Bernardo Bertolucci,1970,113,12,7.0,0
94f09d59-ea42-48e2-bc05-5d026b5e273f,2018-10-12 15:30:00,2018-10-12 18:10:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,6.5,0
550232a1-d1ab-4d16-9407-08d1458fe12e,2018-10-12 12:30:00,2018-10-12 14:40:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,8.0,0
bbb26121-8f43-445a-a7f6-07819b13b018,2018-10-12 10:00:00,2018-10-12 11:21:00,Toy Story,ANIMAZIONE,John Lasseter,1995,81,0,7.0,0
e03b3dac-2347-4952-ae30-a61d37cee837,2018-10-11 13:30:00,2018-10-11 15:23:00,Il conformista,DRAMMATICO,Bernardo Bertolucci,1970,113,12,6.5,0
6a5a1953-831b-4e79-9c23-a407093dcf3f,2018-10-11 10:30:00,2018-10-11 12:46:00,North by Northwest,AVVENTURA,Alfred Hitchcock,1959,136,0,8.0,0
f307a555-9c1e-47c0-b54c-c3b9dbdde44a,2018-10-10 10:30:00,2018-10-10 12:28:00,Captain Fantastic,COMMEDIA,Matt Ross,2016,118,16,7.5,0
93d51109-1ae4-41bd-8ac8-a713c71a48d8,2018-10-09 10:00:00,2018-10-09 12:10:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,7.0,0
67df46b0-0be5-473a-83b2-b1c312fdd5be,2018-10-08 10:30:00,2018-10-08 12:46:00,Pink,DRAMMATICO,Aniruddha Roy Chowdhury,2016,136,12,7.0,0
48e5711f-02b8-48ca-b62f-03890f20e45b,2018-10-07 15:30:00,2018-10-07 17:15:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,8.5,0
ef0294e4-6742-4b0a-95f0-dabd3fb25fd5,2018-10-07 13:00:00,2018-10-07 14:54:00,La montaña sagrada,AVVENTURA,Alejandro Jodorowsky,1973,114,16,7.5,0
06d6907e-6d0e-40d3-9fe6-5c0e7b0fa16c,2018-10-07 10:00:00,2018-10-07 12:03:00,Amarcord,COMMEDIA,Federico Fellini,1973,123,16,7.0,0
fce9ea58-7002-49ae-82d5-5c80c79dde63,2018-10-06 16:30:00,2018-10-06 17:55:00,The Naked Gun: From the Files of Police Squad!,COMMEDIA,David Zucker,1988,85,0,8.0,0
6664d4be-5f30-4fe7-b3e9-69f4847ee641,2018-10-06 13:00:00,2018-10-06 15:40:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,8.0,0
28f2c01d-67bb-4269-89c0-dfd3adca4da8,2018-10-06 10:00:00,2018-10-06 11:58:00,Captain Fantastic,COMMEDIA,Matt Ross,2016,118,16,8.0,0
fe7f6743-4cec-4e8b-a1c5-3c33a393e8ac,2018-10-05 10:00:00,2018-10-05 12:35:00,Boogie Nights,DRAMMATICO,Paul Thomas Anderson,1997,155,16,8.0,0
291cdf20-72ed-49b7-98dd-d43e4e8949c6,2018-10-04 16:00:00,2018-10-04 17:34:00,Days of Heaven,DRAMMATICO,Terrence Malick,1978,94,6,7.0,0
07811f9e-16c9-4ce1-b10e-8edabe7162e8,2018-10-04 13:00:00,2018-10-04 15:10:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,6.5,0
196dae6b-213a-4c3d-824c-4572a57a040c,2018-10-04 10:30:00,2018-10-04 12:07:00,Out of the Past,CRIMINE,Jacques Tourneur,1947,97,12,7.0,0
71dce132-8e51-473e-930c-b8665c0cdeb3,2018-10-03 10:00:00,2018-10-03 12:17:00,Terminator 2: Judgment Day,AZIONE,James Cameron,1991,137,0,7.5,0
aa9309f2-6a33-404c-9bc6-5d191973452a,2018-10-02 10:30:00,2018-10-02 12:17:00,Moana,ANIMAZIONE,Ron Clements,2016,107,0,7.0,0
ea862a3b-2d61-452f-82d0-8335e1dcebaa,2018-10-01 12:30:00,2018-10-01 14:15:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,8.0,0
cc884d0d-b0d9-46aa-abd0-533095de3df4,2018-10-01 10:00:00,2018-10-01 11:36:00,Mad Max 2,AZIONE,George Miller,1981,96,12,8.0,0
2ab917ac-a91a-4707-9d61-d354ff038b59,2018-09-30 16:00:00,2018-09-30 18:40:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,7.5,0
334ebd3b-2690-4981-bee6-d828c7f23607,2018-09-30 13:30:00,2018-09-30 15:07:00,Out of the Past,CRIMINE,Jacques Tourneur,1947,97,12,8.5,0
0abc8b1c-fd4f-47a1-a328-e27685dc3f6d,2018-09-30 10:30:00,2018-09-30 12:30:00,Rocky,DRAMMATICO,John G. Avildsen,1976,120,0,8.5,0
6d1fb56d-32e1-4be6-815f-ca8f168f8795,2018-09-29 18:30:00,2018-09-29 20:14:00,Au revoir les enfants,DRAMMATICO,Louis Malle,1987,104,0,10.0,0
3a1183b6-8f8e-42e5-9dc6-09eac2429e68,2018-09-29 16:00:00,2018-09-29 17:53:00,Il conformista,DRAMMATICO,Bernardo Bertolucci,1970,113,12,6.5,0
7096f40d-68e2-4e40-908a-12425328114b,2018-09-29 13:00:00,2018-09-29 14:47:00,Moana,ANIMAZIONE,Ron Clements,2016,107,0,7.5,0
efd317de-69a0-486b-976a-e668f0cec710,2018-09-29 10:00:00,2018-09-29 12:16:00,North by Northwest,AVVENTURA,Alfred Hitchcock,1959,136,0,7.5,0
23b16453-61b9-468d-8c41-23544eed8a52,2018-09-28 10:30:00,2018-09-28 13:10:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,7.0,0
32eb704f-ad73-4997-b267-44ec3925d616,2018-09-27 13:00:00,2018-09-27 15:10:00,Thor: Ragnarok,AZIONE,Taika Waititi,2017,130,12,8.5,0
54e62ed4-f35d-42dc-a5a2-78f427f4dd93,2018-09-27 10:00:00,2018-09-27 11:56:00,Barton Fink,COMMEDIA,Joel Coen,1991,116,0,7.5,0
7770abc3-369b-4aed-b127-b88aa09ed0f1,2018-09-26 12:30:00,2018-09-26 13:52:00,The Purple Rose of Cairo,COMMEDIA,Woody Allen,1985,82,0,7.5,0
355c0a0c-770d-45a2-9d6c-06f1d60f4f99,2018-09-26 10:00:00,2018-09-26 11:45:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,7.5,0
f5095f19-34c8-4c86-b900-ac3b5c82610f,2018-09-25 14:00:00,2018-09-25 15:47:00,Moana,ANIMAZIONE,Ron Clements,2016,107,0,8.0,0
b4680e6c-f25a-4d97-852c-fc1df0eeeb01,2018-09-25 10:30:00,2018-09-25 13:10:00,Andaz Apna Apna,AZIONE,Rajkumar Santoshi,1994,160,0,6.5,0
552fa5d1-37f7-4384-8da3-5fd89d8852c2,2018-09-24 17:30:00,2018-09-24 19:30:00,Rocky,DRAMMATICO,John G. Avildsen,1976,120,0,8.5,0
67d36805-637c-453f-81ab-8f82971b863a,2018-09-24 13:30:00,2018-09-24 16:28:00,Braveheart,BIOGRAFICO,Mel Gibson,1995,178,12,8.5,0
e4c74466-0a47-4c71-842b-eb9697550bb5,2018-09-24 10:30:00,2018-09-24 12:26:00,Barton Fink,COMMEDIA,Joel Coen,1991,116,0,6.5,0
5ab5a0b2-c816-46b7-922b-321c115d5b09,2018-09-23 15:30:00,2018-09-23 17:40:00,Airlift,DRAMMATICO,Raja Menon,2016,130,12,8.5,0
46ee321b-719c-4a4c-9bdc-77484c5dcb5f,2018-09-23 12:30:00,2018-09-23 14:40:00,Thor: Ragnarok,AZIONE,Taika Waititi,2017,130,12,8.5,0
d5a6464b-62e2-4e76-aa80-9361c4b6797f,2018-09-23 10:00:00,2018-09-23 11:38:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,6.5,0
db70d4d2-8349-4d8b-8e12-c044d4319f88,2018-09-22 20:00:00,2018-09-22 21:35:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,9.5,0
b1001073-e2a8-4656-a383-c1995e98ca8a,2018-09-22 17:30:00,2018-09-22 19:15:00,Jules et Jim,DRAMMATICO,François Truffaut,1962,105,12,6.5,0
9c2e6255-5427-4c65-a8f7-72d74a78ba18,2018-09-22 14:30:00,2018-09-22 16:40:00,Thor: Ragnarok,AZIONE,Taika Waititi,2017,130,12,8.5,0
d93f654b-42e0-40b1-ac16-5fe1f5af06bb,2018-09-22 10:30:00,2018-09-22 13:20:00,Heat,CRIMINE,Michael Mann,1995,170,12,7.5,0
a0f20d2c-5d33-4235-8e7b-b73d42d08ea7,2018-09-21 10:00:00,2018-09-21 12:16:00,North by Northwest,AVVENTURA,Alfred Hitchcock,1959,136,0,7.5,0
4712f3fd-5ccc-4e96-b2d9-bdae5a010089,2018-09-20 13:30:00,2018-09-20 15:40:00,Thor: Ragnarok,AZIONE,Taika Waititi,2017,130,12,8.0,0
9e8ca025-f81d-4257-86b2-990d3a5d2966,2018-09-20 10:00:00,2018-09-20 12:35:00,Nuovo Cinema Paradiso,DRAMMATICO,Giuseppe Tornatore,1988,155,0,7.0,0
32aa2a2d-7c07-4dcf-87a2-36c0b3fdb2a5,2018-09-19 10:30:00,2018-09-19 12:40:00,Airlift,DRAMMATICO,Raja Menon,2016,130,12,8.5,0
7da13c01-b32f-4461-8427-b0e6eff7594e,2018-09-18 13:00:00,2018-09-18 14:44:00,Au revoir les enfants,DRAMMATICO,Louis Malle,1987,104,0,7.0,0
d4e42f30-b2e9-4e53-a7c9-c3201bb00489,2018-09-18 10:00:00,2018-09-18 12:04:00,Ordinary People,DRAMMATICO,Robert Redford,1980,124,0,6.5,0
65648795-ca7e-42de-ad45-acef73641fd4,2018-09-17 10:30:00,2018-09-17 12:05:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,8.0,0
f364e940-91f1-4485-b2d5-fa0cdb605b58,2018-09-16 16:30:00,2018-09-16 19:14:00,Blade Runner 2049,AZIONE,Denis Villeneuve,2017,164,12,8.5,0
9e1eef5d-fcc5-4c5c-8201-911cb8fc7b69,2018-09-16 14:00:00,2018-09-16 15:35:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,7.0,0
275bbc9c-4396-4d78-bab1-d37f5b036385,2018-09-16 10:30:00,2018-09-16 13:20:00,Heat,CRIMINE,Michael Mann,1995,170,12,8.5,0
85a3433b-53ed-4740-a9df-bf3b5cd23e6c,2018-09-15 18:30:00,2018-09-15 21:11:00,Dangal,AZIONE,Nitesh Tiwari,2016,161,0,9.0,0
eaede689-1b71-4955-90ef-8bb591a6ceab,2018-09-15 16:00:00,2018-09-15 17:26:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,6.5,0
0619e18f-6845-476d-a8da-7c63990c24c1,2018-09-15 13:00:00,2018-09-15 15:10:00,Unforgiven,DRAMMATICO,Clint Eastwood,1992,130,12,7.5,0
a5657b3a-bb0c-4714-ae8f-5e732693949b,2018-09-15 10:30:00,2018-09-15 11:52:00,The Purple Rose of Cairo,COMMEDIA,Woody Allen,1985,82,0,8.5,0
d33acd66-c0fb-4f02-a233-ec5e0f823d6b,2018-09-14 10:30:00,2018-09-14 12:30:00,Rocky,DRAMMATICO,John G. Avildsen,1976,120,0,7.5,0
bd8f71f0-e541-44d9-8b66-e82e2320eaa8,2018-09-13 15:00:00,2018-09-13 16:26:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,8.5,0
3e145f8b-ac4d-4ca1-97a7-684e7a08e603,2018-09-13 12:00:00,2018-09-13 14:09:00,The Sting,COMMEDIA,George Roy Hill,1973,129,0,7.5,0
a6767a2c-8514-4315-a213-d0e92f18c0f1,2018-09-13 10:00:00,2018-09-13 11:25:00,The Naked Gun: From the Files of Police Squad!,COMMEDIA,David Zucker,1988,85,0,7.5,0
7f76e88a-3392-4118-9aea-0aa16e8bab6a,2018-09-12 16:00:00,2018-09-12 17:47:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,8.0,0
a4d77df0-250b-422e-bfda-43acfcea99f6,2018-09-12 13:30:00,2018-09-12 15:08:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,6.5,0
b3527f26-9d74-449f-a51d-2809aebc0cac,2018-09-12 10:30:00,2018-09-12 12:47:00,Terminator 2: Judgment Day,AZIONE,James Cameron,1991,137,0,8.5,0
65721592-cb1d-48f9-8453-1087c13dfe09,2018-09-11 15:00:00,2018-09-11 17:34:00,The Color Purple,DRAMMATICO,Steven Spielberg,1985,154,0,7.5,0
02478d31-1a25-47a1-b79c-2cc1a6f71fbb,2018-09-11 12:30:00,2018-09-11 14:23:00,La Grande Illusion,DRAMMATICO,Jean Renoir,1937,113,12,8.0,0
da8cd4d5-bfcc-427b-9fea-0f5824293c9e,2018-09-11 10:00:00,2018-09-11 11:47:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,8.5,0
47cccf9b-ab6a-430f-8b9f-c2701c8939ba,2018-09-10 12:30:00,2018-09-10 14:23:00,La Grande Illusion,DRAMMATICO,Jean Renoir,1937,113,12,6.5,0
2e0e2345-faf7-4f46-aecf-658c77042aea,2018-09-10 10:00:00,2018-09-10 11:50:00,Butch Cassidy and the Sundance Kid,BIOGRAFICO,George Roy Hill,1969,110,6,7.0,0
87c05e93-be52-45c8-802f-fe53ce83c575,2018-09-09 17:30:00,2018-09-09 19:14:00,Au revoir les enfants,DRAMMATICO,Louis Malle,1987,104,0,8.0,0
29ccb381-5357-45c5-9c04-1c4e864f958f,2018-09-09 13:30:00,2018-09-09 16:30:00,Bound by Honor,CRIMINE,Taylor Hackford,1993,180,16,7.0,0
ae35e300-d51f-4dc8-b138-97a15a2797cb,2018-09-09 10:00:00,2018-09-09 12:52:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.0,0
0478cad8-b1c5-4b77-aff3-5f30a94739a3,2018-09-08 16:00:00,2018-09-08 17:22:00,The Purple Rose of Cairo,COMMEDIA,Woody Allen,1985,82,0,8.0,0
55f6039f-d54d-4e50-8687-63cd3531cd24,2018-09-08 13:30:00,2018-09-08 14:56:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,8.0,0
81c74da7-a797-45df-a22f-4e0b82c1fa87,2018-09-08 10:30:00,2018-09-08 12:47:00,Terminator 2: Judgment Day,AZIONE,James Cameron,1991,137,0,8.5,0
73025b99-3143-4235-bb07-3e766e4d056e,2018-09-07 10:00:00,2018-09-07 12:50:00,Heat,CRIMINE,Michael Mann,1995,170,12,8.0,0
08eb61a4-69d7-4138-bacf-9850cb9492e2,2018-09-06 10:30:00,2018-09-06 11:56:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,8.5,0
f5db3ed4-2008-4799-9a51-e4b4d2611165,2018-09-05 18:00:00,2018-09-05 19:26:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,9.5,0
39c62e42-310f-422a-bde6-c2154f90e052,2018-09-05 14:30:00,2018-09-05 17:22:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.5,0
b3f4d794-1068-4694-ad44-21515a1402c0,2018-09-05 10:30:00,2018-09-05 13:28:00,Braveheart,BIOGRAFICO,Mel Gibson,1995,178,12,7.0,0
d35c46cd-c6d6-4054-8928-468aa3c0845f,2018-09-04 10:00:00,2018-09-04 11:44:00,Tumbbad,DRAMMATICO,Rahi Anil Barve,2018,104,12,8.0,0
8e6298e8-b6b1-4cba-81a0-a5f1bfb81dcd,2018-09-03 15:30:00,2018-09-03 17:17:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,7.0,0
56befc93-e983-4f0c-a309-f4fbcd8600eb,2018-09-03 12:30:00,2018-09-03 14:30:00,Rocky,DRAMMATICO,John G. Avildsen,1976,120,0,8.5,0
96e56b35-dbe7-4694-a057-8f2883236722,2018-09-03 10:30:00,2018-09-03 11:52:00,This Is Spinal Tap,COMMEDIA,Rob Reiner,1984,82,16,6.5,0
d2b2fb8d-021d-48b7-9540-1db18a2cd600,2018-09-02 20:30:00,2018-09-02 22:14:00,Au revoir les enfants,DRAMMATICO,Louis Malle,1987,104,0,9.5,0
aad72766-e550-40b1-9218-32ad0d2ee0e8,2018-09-02 17:30:00,2018-09-02 19:30:00,Rocky,DRAMMATICO,John G. Avildsen,1976,120,0,8.5,0
270577dc-cc20-4a68-bd18-cea07f67eadf,2018-09-02 13:30:00,2018-09-02 16:28:00,Braveheart,BIOGRAFICO,Mel Gibson,1995,178,12,6.5,0
c2ae14c4-37d1-45d5-832e-2644e3409fcc,2018-09-02 10:30:00,2018-09-02 12:47:00,Terminator 2: Judgment Day,AZIONE,James Cameron,1991,137,0,7.5,0
7af245d1-3920-489b-8109-dae5bf4dc065,2018-09-01 16:30:00,2018-09-01 19:22:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.5,0
9ab14c63-d4c9-400b-b012-2b25334d726c,2018-09-01 13:00:00,2018-09-01 15:52:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.5,0
503e0b7b-db90-4817-a835-4a85d1eab864,2018-09-01 10:00:00,2018-09-01 12:10:00,Airlift,DRAMMATICO,Raja Menon,2016,130,12,8.0,0
30d2e204-22a9-4dfe-a022-9e22a7654762,2018-08-31 10:00:00,2018-08-31 11:40:00,Belle de jour,DRAMMATICO,Luis Buñuel,1967,100,12,7.5,0
d2548f5b-4bed-4673-b34b-850d0217402a,2018-08-30 13:00:00,2018-08-30 14:47:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,7.5,0
d7483fc6-ce01-4dba-887c-fd05fc7ceb1f,2018-08-30 10:00:00,2018-08-30 12:09:00,The Sting,COMMEDIA,George Roy Hill,1973,129,0,8.0,0
450a2da9-1acb-4c14-9c61-cb6cb2541074,2018-08-29 15:00:00,2018-08-29 17:09:00,The Sting,COMMEDIA,George Roy Hill,1973,129,0,6.5,0
238d431b-bbe6-4661-9236-61dc4f9f55c7,2018-08-29 12:30:00,2018-08-29 14:08:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,7.0,0
70623c86-9c20-421b-9ffd-49b87d1ced81,2018-08-29 10:30:00,2018-08-29 11:56:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,8.0,0
99af5a0b-f9a1-4962-a4b4-91dfb86dc9c9,2018-08-28 13:00:00,2018-08-28 15:52:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.0,0
46630353-38e5-4cfe-b5d3-892599e65aba,2018-08-28 10:30:00,2018-08-28 12:17:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,7.5,0
00288e7f-282a-4ad0-8886-6cd95338a216,2018-08-27 16:00:00,2018-08-27 18:00:00,Rocky,DRAMMATICO,John G. Avildsen,1976,120,0,8.5,0
2df90b4a-cfa3-4f78-8461-376c41cbc486,2018-08-27 13:30:00,2018-08-27 15:01:00,Smultronstället,DRAMMATICO,Ingmar Bergman,1957,91,0,7.5,0
c5229954-3946-4b01-b49d-5b18391d6435,2018-08-27 10:30:00,2018-08-27 12:47:00,Terminator 2: Judgment Day,AZIONE,James Cameron,1991,137,0,8.0,0
2110b1f3-a5d7-4560-84cc-d4c23fe0a4e0,2018-08-26 16:00:00,2018-08-26 18:01:00,Star Wars,AZIONE,George Lucas,1977,121,12,7.5,0
4c7d03fb-6d97-4edd-a843-e9d2cfdc0f91,2018-08-26 12:30:00,2018-08-26 15:06:00,Scent of a Woman,DRAMMATICO,Martin Brest,1992,156,12,6.5,0
9cedfe06-bf2b-4dee-95bb-3df8daa5b1ba,2018-08-26 10:00:00,2018-08-26 11:47:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,8.5,0
9de27817-a1ae-44cf-9e80-5fb6eccb8c40,2018-08-25 18:00:00,2018-08-25 20:59:00,Judgment at Nuremberg,DRAMMATICO,Stanley Kramer,1961,179,12,8.5,0
e41997b1-8141-41a1-8923-d1c8f86b78e8,2018-08-25 15:30:00,2018-08-25 17:14:00,Tumbbad,DRAMMATICO,Rahi Anil Barve,2018,104,12,7.0,0
69c7fda9-22ab-4864-bd77-f27956fe8b78,2018-08-25 12:30:00,2018-08-25 14:28:00,East of Eden,DRAMMATICO,Elia Kazan,1955,118,0,8.0,0
7a6a610f-8a05-496e-be23-1a6bb489f566,2018-08-25 10:00:00,2018-08-25 11:47:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,6.5,0
349675ce-0f47-49d9-8ec3-f1cd98d1920d,2018-08-24 10:30:00,2018-08-24 12:53:00,Ikiru,DRAMMATICO,Akira Kurosawa,1952,143,12,7.5,0
affd2606-74df-4c42-bed5-ec02eba0d6bb,2018-08-23 10:30:00,2018-08-23 12:06:00,A Night at the Opera,COMMEDIA,Sam Wood,1935,96,12,8.0,0
51a384ab-24ba-41d2-b9ad-8a21aedf0ef4,2018-08-22 10:00:00,2018-08-22 12:09:00,The Sting,COMMEDIA,George Roy Hill,1973,129,0,8.5,0
50c7ab6d-42ba-4665-b657-0f8f3411741c,2018-08-21 12:30:00,2018-08-21 15:05:00,Nuovo Cinema Paradiso,DRAMMATICO,Giuseppe Tornatore,1988,155,0,8.0,0
f7e8c677-5179-4dd7-9d95-756cc0ef3e1f,2018-08-21 10:00:00,2018-08-21 11:38:00,The Princess Bride,AVVENTURA,Rob Reiner,1987,98,0,7.0,0
6263b793-7076-489a-89be-1002c98e2bfd,2018-08-20 13:00:00,2018-08-20 14:54:00,The Goonies,AVVENTURA,Richard Donner,1985,114,0,8.5,0
3ac12fec-645d-446a-a499-2774a16b3599,2018-08-20 10:30:00,2018-08-20 12:18:00,On the Waterfront,CRIMINE,Elia Kazan,1954,108,12,8.5,0
1dff02ca-d8b8-4c87-85bb-6c988fc0a3d7,2018-08-19 20:00:00,2018-08-19 21:44:00,Tumbbad,DRAMMATICO,Rahi Anil Barve,2018,104,12,8.5,0
74f2246d-29ef-4e29-a7a6-80a3b3ac358e,2018-08-19 17:00:00,2018-08-19 18:58:00,East of Eden,DRAMMATICO,Elia Kazan,1955,118,0,7.0,0
d547d9a3-f400-441a-904c-7d528dccddcc,2018-08-19 14:30:00,2018-08-19 16:08:00,La haine,CRIMINE,Mathieu Kassovitz,1995,98,12,8.5,0
df04fd3a-72ff-4567-b1c7-530d92b84c17,2018-08-19 10:30:00,2018-08-19 13:20:00,Heat,CRIMINE,Michael Mann,1995,170,12,6.5,0
b4dd2cab-c883-420e-a1b4-d0684185f86f,2018-08-18 17:00:00,2018-08-18 19:08:00,Die Hard: With a Vengeance,AZIONE,John McTiernan,1995,128,12,8.0,0
1dd5bc3f-ea4b-44a9-8e4d-2965a6f942fa,2018-08-18 14:30:00,2018-08-18 16:02:00,Clerks,COMMEDIA,Kevin Smith,1994,92,16,7.0,0
c190fb50-e9cf-4a31-bcf2-2dcd13b3b7b0,2018-08-18 12:30:00,2018-08-18 13:56:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,7.0,0
c898e5fa-b43c-47b4-a7ed-e0f445f2cb64,2018-08-18 10:00:00,2018-08-18 11:26:00,Tonari no Totoro,ANIMAZIONE,Hayao Miyazaki,1988,86,0,8.5,0
f8ad4209-f670-4995-9457-fdcee0aa4b39,2018-08-17 10:00:00,2018-08-17 11:47:00,Hannah and Her Sisters,COMMEDIA,Woody Allen,1986,107,12,8.5,0
ed1ada2b-52c2-4871-9552-f12a61db4190,2018-08-16 14:00:00,2018-08-16 15:53:00,La Grande Illusion,DRAMMATICO,Jean Renoir,1937,113,12,7.0,0
7b249672-7561-4ec6-bbf3-09a1bf0ae303,2018-08-16 10:30:00,2018-08-16 13:14:00,Blade Runner 2049,AZIONE,Denis Villeneuve,2017,164,12,6.5,0
5d4f5ae0-721f-4f62-a177-33010148efc4,2018-08-15 10:30:00,2018-08-15 11:52:00,This Is Spinal Tap,COMMEDIA,Rob Reiner,1984,82,16,7.5,0
727de473-3a27-42d5-9c82-f986fa30b825,2018-08-14 17:00:00,2018-08-14 18:22:00,The Purple Rose of Cairo,COMMEDIA,Woody Allen,1985,82,0,7.0,0
b8d96837-9ef8-4d83-80ae-f72f3836b2c4,2018-08-14 14:30:00,2018-08-14 15:51:00,Pâfekuto burû,ANIMAZIONE,Satoshi Kon,1997,81,12,8.0,0
04718660-f098-4c90-8a11-28d14fccbdd3,2018-08-14 10:30:00,2018-08-14 13:29:00,Judgment at Nuremberg,DRAMMATICO,Stanley Kramer,1961,179,12,8.0,0
23864072-950b-4571-8ba1-7c15abcec9ef,2018-08-13 17:30:00,2018-08-13 20:20:00,Heat,CRIMINE,Michael Mann,1995,170,12,7.5,0
c923de55-b11b-4499-ba16-2776799dc54e,2018-08-13 13:30:00,2018-08-13 16:22:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.0,0
b4179149-1cac-4831-8a4c-01d87bb6c911,2018-08-13 10:30:00,2018-08-13 12:40:00,Airlift,DRAMMATICO,Raja Menon,2016,130,12,8.5,0
358e9274-8d12-4f24-bc33-44dd9f5f49bb,2018-08-12 15:00:00,2018-08-12 17:52:00,Patton,BIOGRAFICO,Franklin J. Schaffner,1970,172,0,6.5,0
19063068-3252-4266-a4d2-3e35f5667cca,2018-08-12 12:30:00,2018-08-12 14:02:00,Clerks,COMMEDIA,Kevin Smith,1994,92,16,6.5,0
